"No.","Time","Source","Destination","Protocol","Length","Info"
"419","9.554407000","10.0.0.2","10.0.0.1","TCP","66","34518 > irdmi [ACK] Seq=615 Ack=30 Win=29696 Len=0 TSval=278419 TSecr=278394"
"420","9.556808000","10.0.0.2","10.0.0.1","TCP","66","34518 > irdmi [FIN, ACK] Seq=615 Ack=346 Win=32256 Len=0 TSval=278420 TSecr=278394"
"421","9.607263000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34518 [ACK] Seq=346 Ack=616 Win=32256 Len=0 TSval=278445 TSecr=278420"
"422","16.960831000","10.0.0.2","10.0.0.1","TCP","74","34520 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=280271 TSecr=0 WS=512"
"423","16.961489000","10.0.0.2","10.0.0.1","TCP","74","34526 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=280271 TSecr=0 WS=512"
"424","16.961968000","10.0.0.2","10.0.0.1","TCP","74","34524 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=280271 TSecr=0 WS=512"
"425","16.962360000","10.0.0.2","10.0.0.1","TCP","74","34522 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=280271 TSecr=0 WS=512"
"426","16.962900000","10.0.0.2","10.0.0.1","TCP","74","34528 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=280271 TSecr=0 WS=512"
"427","16.963313000","10.0.0.2","10.0.0.1","TCP","74","34530 > irdmi [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=280271 TSecr=0 WS=512"
"428","17.011042000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34520 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=280296 TSecr=280271 WS=512"
"429","17.011658000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34526 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=280296 TSecr=280271 WS=512"
"430","17.012128000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34524 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=280296 TSecr=280271 WS=512"
"431","17.013105000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34522 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=280296 TSecr=280271 WS=512"
"432","17.013107000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34528 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=280297 TSecr=280271 WS=512"
"433","17.014080000","10.0.0.1","10.0.0.2","TCP","74","irdmi > 34530 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=280297 TSecr=280271 WS=512"
"434","17.162298000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=280321 TSecr=280296"
"435","17.162850000","10.0.0.2","10.0.0.1","TCP","66","34526 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=280321 TSecr=280296"
"436","17.163304000","10.0.0.2","10.0.0.1","TCP","66","34524 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=280322 TSecr=280296"
"437","17.164440000","10.0.0.2","10.0.0.1","TCP","66","34522 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=280322 TSecr=280296"
"438","17.165492000","10.0.0.2","10.0.0.1","TCP","66","34528 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=280322 TSecr=280297"
"439","17.165493000","10.0.0.2","10.0.0.1","TCP","66","34530 > irdmi [ACK] Seq=1 Ack=1 Win=29696 Len=0 TSval=280322 TSecr=280297"
"440","24.302017000","10.0.0.2","10.0.0.1","HTTP","514","GET /western_rcv2.jpg HTTP/1.1 "
"441","24.352247000","10.0.0.1","10.0.0.2","TCP","66","irdmi > 34520 [ACK] Seq=1 Ack=449 Win=30208 Len=0 TSval=282131 TSecr=282106"
"442","24.352743000","10.0.0.1","10.0.0.2","TCP","83","[TCP segment of a reassembled PDU]"
"443","24.353541000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"444","24.365000000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"445","24.389325000","10.0.0.1","10.0.0.2","TCP","1514","[TCP segment of a reassembled PDU]"
"446","24.401630000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"447","24.425933000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"448","24.502917000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=18 Win=29696 Len=0 TSval=282157 TSecr=282131"
"449","24.503861000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=2914 Win=35328 Len=0 TSval=282157 TSecr=282132"
"450","24.515317000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=5810 Win=40960 Len=0 TSval=282160 TSecr=282132"
"451","24.539809000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=7258 Win=44032 Len=0 TSval=282166 TSecr=282132"
"452","24.551972000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=10154 Win=49664 Len=0 TSval=282169 TSecr=282132"
"453","24.552972000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"454","24.564460000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"455","24.576350000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=13050 Win=55296 Len=0 TSval=282175 TSecr=282132"
"456","24.588757000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"457","24.612973000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"458","24.637341000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"459","24.661378000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"460","24.685688000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"461","24.707417000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=15946 Win=61440 Len=0 TSval=282207 TSecr=282182"
"462","24.710102000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"463","24.714997000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=18842 Win=67072 Len=0 TSval=282209 TSecr=282182"
"464","24.734081000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"465","24.739677000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=21738 Win=72704 Len=0 TSval=282216 TSecr=282182"
"466","24.758400000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"467","24.763588000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=24634 Win=78848 Len=0 TSval=282222 TSecr=282185"
"468","24.782475000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"469","24.788508000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=27530 Win=84480 Len=0 TSval=282228 TSecr=282185"
"470","24.807077000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"471","24.812003000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=30426 Win=90112 Len=0 TSval=282234 TSecr=282191"
"472","24.831308000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"473","24.836188000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=33322 Win=96256 Len=0 TSval=282240 TSecr=282194"
"474","24.855236000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"475","24.860638000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=36218 Win=101888 Len=0 TSval=282246 TSecr=282194"
"476","24.879373000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"477","24.898768000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=39114 Win=107520 Len=0 TSval=282252 TSecr=282200"
"478","24.903558000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"479","24.908740000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=42010 Win=113664 Len=0 TSval=282258 TSecr=282200"
"480","24.928119000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"481","24.933153000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=44906 Win=119296 Len=0 TSval=282264 TSecr=282233"
"482","24.952384000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"483","24.957343000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=47802 Win=124928 Len=0 TSval=282270 TSecr=282233"
"484","24.976229000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"485","24.981896000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=50698 Win=130560 Len=0 TSval=282276 TSecr=282235"
"486","25.000443000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"487","25.005587000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=53594 Win=136704 Len=0 TSval=282282 TSecr=282235"
"488","25.024963000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"489","25.030242000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=56490 Win=142336 Len=0 TSval=282288 TSecr=282241"
"490","25.049229000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"491","25.054106000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=59386 Win=147968 Len=0 TSval=282294 TSecr=282241"
"492","25.073185000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"493","25.078501000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=62282 Win=154112 Len=0 TSval=282300 TSecr=282247"
"494","25.097359000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"495","25.103309000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=65178 Win=159744 Len=0 TSval=282306 TSecr=282247"
"496","25.121620000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"497","25.127191000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=68074 Win=165376 Len=0 TSval=282313 TSecr=282253"
"498","25.145860000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"499","25.151648000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=70970 Win=169472 Len=0 TSval=282319 TSecr=282253"
"500","25.179170000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"501","25.179192000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=73866 Win=169472 Len=0 TSval=282325 TSecr=282259"
"502","25.194278000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"503","25.200620000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=76762 Win=169472 Len=0 TSval=282331 TSecr=282259"
"504","25.218575000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"505","25.229906000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=79658 Win=169472 Len=0 TSval=282337 TSecr=282265"
"506","25.242899000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"507","25.248514000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=82554 Win=169472 Len=0 TSval=282343 TSecr=282265"
"508","25.267010000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"509","25.279977000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=85450 Win=169472 Len=0 TSval=282351 TSecr=282271"
"510","25.291523000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"511","25.296467000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=88346 Win=169472 Len=0 TSval=282355 TSecr=282271"
"512","25.315490000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"513","25.330636000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=91242 Win=169472 Len=0 TSval=282363 TSecr=282281"
"514","25.339609000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"515","25.344780000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=94138 Win=169472 Len=0 TSval=282367 TSecr=282281"
"516","25.363850000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"517","25.368726000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=97034 Win=169472 Len=0 TSval=282373 TSecr=282283"
"518","25.388401000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"519","25.393032000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=99930 Win=169472 Len=0 TSval=282379 TSecr=282283"
"520","25.412982000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"521","25.417182000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=102826 Win=169472 Len=0 TSval=282385 TSecr=282289"
"522","25.436747000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"523","25.442653000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=105722 Win=175616 Len=0 TSval=282391 TSecr=282289"
"524","25.460881000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"525","25.466049000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=108618 Win=181248 Len=0 TSval=282397 TSecr=282295"
"526","25.485353000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"527","25.491225000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=111514 Win=186880 Len=0 TSval=282403 TSecr=282295"
"528","25.509871000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"529","25.514930000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=114410 Win=193024 Len=0 TSval=282409 TSecr=282301"
"530","25.533413000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"531","25.539281000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=117306 Win=198656 Len=0 TSval=282415 TSecr=282301"
"532","25.557702000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"533","25.564029000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=120202 Win=204288 Len=0 TSval=282422 TSecr=282307"
"534","25.581858000","10.0.0.1","10.0.0.2","TCP","1514","[TCP segment of a reassembled PDU]"
"535","25.587828000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=123098 Win=210432 Len=0 TSval=282428 TSecr=282307"
"536","25.594292000","10.0.0.1","10.0.0.2","TCP","1514","[TCP segment of a reassembled PDU]"
"537","25.606203000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"538","25.611150000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=125994 Win=216064 Len=0 TSval=282434 TSecr=282313"
"539","25.630850000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"540","25.636987000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=128890 Win=221696 Len=0 TSval=282440 TSecr=282313"
"541","25.655186000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"542","25.660270000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=131786 Win=227840 Len=0 TSval=282446 TSecr=282319"
"543","25.678829000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"544","25.684532000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=134682 Win=233472 Len=0 TSval=282452 TSecr=282319"
"545","25.703104000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"546","25.708961000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=137578 Win=239104 Len=0 TSval=282458 TSecr=282325"
"547","25.727183000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"548","25.733363000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=139026 Win=242176 Len=0 TSval=282464 TSecr=282325"
"549","25.744538000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=140474 Win=243712 Len=0 TSval=282467 TSecr=282325"
"550","25.752023000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"551","25.756340000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=143370 Win=243712 Len=0 TSval=282470 TSecr=282332"
"552","25.775615000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"553","25.781473000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=146266 Win=243712 Len=0 TSval=282476 TSecr=282332"
"554","25.799888000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"555","25.805347000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=149162 Win=243712 Len=0 TSval=282482 TSecr=282338"
"556","25.824267000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"557","25.829086000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=152058 Win=243712 Len=0 TSval=282488 TSecr=282338"
"558","25.848423000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"559","25.853301000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=154954 Win=243712 Len=0 TSval=282494 TSecr=282344"
"560","25.872841000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"561","25.877701000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=157850 Win=243712 Len=0 TSval=282500 TSecr=282351"
"562","25.897185000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"563","25.903052000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=160746 Win=243712 Len=0 TSval=282506 TSecr=282356"
"564","25.920989000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"565","25.926285000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=163642 Win=243712 Len=0 TSval=282512 TSecr=282363"
"566","25.945187000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"567","25.950937000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=166538 Win=243712 Len=0 TSval=282518 TSecr=282368"
"568","25.969432000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"569","25.975239000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=169434 Win=243712 Len=0 TSval=282525 TSecr=282376"
"570","25.993762000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"571","25.999276000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=172330 Win=243712 Len=0 TSval=282531 TSecr=282380"
"572","26.017861000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"573","26.023548000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=175226 Win=243712 Len=0 TSval=282537 TSecr=282388"
"574","26.042569000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"575","26.047780000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=178122 Win=243712 Len=0 TSval=282543 TSecr=282392"
"576","26.066437000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"577","26.072293000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=181018 Win=243712 Len=0 TSval=282549 TSecr=282398"
"578","26.091327000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"579","26.096192000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=183914 Win=243712 Len=0 TSval=282555 TSecr=282404"
"580","26.114754000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"581","26.120608000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=186810 Win=243712 Len=0 TSval=282561 TSecr=282404"
"582","26.139490000","10.0.0.1","10.0.0.2","TCP","1514","[TCP segment of a reassembled PDU]"
"583","26.144825000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=189706 Win=249344 Len=0 TSval=282567 TSecr=282410"
"584","26.151164000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"585","26.169745000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=192602 Win=254976 Len=0 TSval=282573 TSecr=282416"
"586","26.175428000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"587","26.193636000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=195498 Win=261120 Len=0 TSval=282579 TSecr=282422"
"588","26.199637000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"589","26.218519000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=198394 Win=266752 Len=0 TSval=282585 TSecr=282429"
"590","26.223944000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"591","26.241529000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=201290 Win=272384 Len=0 TSval=282591 TSecr=282435"
"592","26.248044000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"593","26.265436000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=204186 Win=278016 Len=0 TSval=282597 TSecr=282441"
"594","26.272269000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"595","26.290813000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=205634 Win=281088 Len=0 TSval=282603 TSecr=282447"
"596","26.296454000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"597","26.301544000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=208530 Win=286720 Len=0 TSval=282606 TSecr=282453"
"598","26.320666000","10.0.0.1","10.0.0.2","TCP","1514","[TCP segment of a reassembled PDU]"
"599","26.325770000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=211426 Win=292864 Len=0 TSval=282612 TSecr=282459"
"600","26.332874000","10.0.0.1","10.0.0.2","TCP","1514","[TCP segment of a reassembled PDU]"
"601","26.345553000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"602","26.349847000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=214322 Win=298496 Len=0 TSval=282618 TSecr=282465"
"603","26.369106000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"604","26.375042000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=217218 Win=304128 Len=0 TSval=282624 TSecr=282465"
"605","26.393345000","10.0.0.1","10.0.0.2","TCP","2962","[TCP segment of a reassembled PDU]"
"606","26.398547000","10.0.0.2","10.0.0.1","TCP","66","34520 > irdmi [ACK] Seq=449 Ack=220114 Win=310272 Len=0 TSval=282630 TSecr=282471"
